Dates,BBDXY Index,DXY Curncy,EUR Curncy,JPY Curncy,GBP Curncy,CHF Curncy,AUD Curncy,CAD Curncy,NZD Curncy,SEK Curncy,NOK Curncy,BRL Curncy,CLP Curncy,MXN Curncy,CNH Curncy,INR Curncy,THB Curncy,IDR Curncy,KRW Curncy,SGD Curncy,TRY Curncy,CZK Curncy,HUF Curncy,PLN Curncy,RON Curncy,RUB Curncy,ILS Curncy,ZAR Curncy
10/7/2016,1194.42,96.632,1.12012,102.977,1.24339,0.97747,0.75821,1.32961,0.71564,8.62658,8.08625,3.2183,669.78,19.3009,6.70803,66.685,34.9,12985,1115.625,1.3732,3.05103,24.1281,271.96,3.82118,4.02821,62.2685,3.7905,13.87195
10/10/2016,1195.09,96.929,1.11386,103.607,1.2362,0.98251,0.76067,1.31758,0.7136,8.65318,8.08445,3.20738,667.93,18.92805,6.71705,66.53375,35.0738,12977.5,1109.95,1.37479,3.07231,24.2615,273.035,3.82885,4.0358,61.98295,3.7872,13.8097
10/11/2016,1201.6,97.69,1.10539,103.505,1.21226,0.98881,0.75392,1.32647,0.70558,8.81993,8.18234,3.1941,667.25,18.91487,6.72974,66.53375,35.31,13012.5,1120.425,1.37948,3.08387,24.4425,275.787,3.8756,4.05619,62.69117,3.792,14.3691
10/12/2016,1204.26,97.966,1.10066,104.206,1.22044,0.99076,0.75617,1.32759,0.70619,8.84755,8.21789,3.1941,666.98,18.92055,6.7254,66.53375,35.7355,13018.5,1123.675,1.38361,3.08669,24.547,277.631,3.90339,4.08737,63.01373,3.808,14.2299
10/13/2016,1200.69,97.516,1.10559,103.706,1.22543,0.9862,0.75689,1.31925,0.70954,8.79012,8.15109,3.17825,671.328,18.92503,6.73419,66.935,35.5731,13077.5,1135.15,1.38117,3.0858,24.44099,276.18,3.8844,4.07149,63.02695,3.80425,14.2517
10/14/2016,1205.22,98.019,1.09724,104.177,1.21911,0.99026,0.76181,1.31389,0.70874,8.84236,8.2205,3.20595,670.433,19.00795,6.7376,66.715,35.3,13044.5,1133.4,1.39031,3.0903,24.6294,278.925,3.9302,4.10803,62.975,3.81675,14.31822
10/17/2016,1202.11,97.888,1.09997,103.886,1.21829,0.98904,0.76286,1.31287,0.71342,8.81193,8.1805,3.20418,670.186,18.8731,6.74743,66.89,35.275,13068.5,1138.075,1.38944,3.09595,24.568,278.925,3.92893,4.1014,63.11475,3.81675,14.1485
10/18/2016,1199.28,97.895,1.09807,103.865,1.22976,0.98988,0.76658,1.31089,0.71902,8.82702,8.15221,3.187,668.328,18.61625,6.74356,66.7275,35.0388,13032,1129.375,1.38564,3.09538,24.607,279.488,3.9291,4.1024,62.82552,3.82725,13.8952
10/19/2016,1197.72,97.92,1.09738,103.443,1.22851,0.989,0.77218,1.3114,0.72318,8.83554,8.1354,3.16863,665.597,18.52255,6.74058,66.67751,34.89,13007.5,1123.075,1.38674,3.0615,24.6235,279.733,3.9267,4.10013,62.3031,3.83325,13.83408
10/20/2016,1203.16,98.315,1.09295,103.951,1.2254,0.9927,0.76269,1.32299,0.71937,8.87179,8.1843,3.14115,666.78,18.62065,6.74793,66.81,35.0013,13007.5,1127.425,1.39211,3.05997,24.7215,281.157,3.95335,4.1192,62.47875,3.84775,13.95173
10/21/2016,1206.65,98.695,1.08845,103.799,1.22342,0.99374,0.76082,1.33324,0.71613,8.91574,8.24915,3.15645,666.305,18.59462,6.77037,66.89,35.1313,13041.5,1134.95,1.39405,3.08105,24.8286,283.446,3.97175,4.1405,62.37215,3.858,13.98495
10/24/2016,1207.71,98.756,1.08818,104.183,1.22383,0.99352,0.76107,1.32865,0.71382,8.91028,8.25508,3.12208,659.165,18.553,6.78288,66.8525,35.0113,13012.5,1131.475,1.39325,3.08002,24.83175,283.5,3.9649,4.14005,62.20017,3.858,13.91047
10/25/2016,1206.27,98.719,1.08887,104.225,1.21878,0.99434,0.76461,1.3351,0.71635,8.92575,8.28297,3.11245,653.335,18.52125,6.77563,66.825,34.9308,13006,1133.4,1.38971,3.07098,24.816,283.647,3.965,4.12583,62.247,3.8506,13.75505
10/26/2016,1208.17,98.629,1.09084,104.475,1.22472,0.99347,0.76507,1.33807,0.71539,8.90922,8.27584,3.1401,653.95,18.68458,6.78465,66.8325,34.9819,13007.5,1134.025,1.39093,3.08107,24.77023,283.431,3.9657,4.12385,62.8953,3.8456,13.8906
10/27/2016,1212.2,98.888,1.08967,105.289,1.21638,0.99361,0.75887,1.33863,0.71213,9.08045,8.26706,3.1661,649.863,18.83958,6.79525,66.8675,35.0825,13033,1141.925,1.39473,3.11375,24.7955,283.997,3.98205,4.1305,62.71303,3.8545,13.87435
10/28/2016,1208.35,98.348,1.09848,104.736,1.21849,0.98806,0.75986,1.3398,0.71635,9.01089,8.26453,3.20068,649.203,18.9844,6.7848,66.77875,35.085,13050.5,1144.725,1.3919,3.10675,24.6095,281.845,3.94935,4.09964,63.00905,3.8569,13.8352
10/31/2016,1208.25,98.445,1.09809,104.823,1.22422,0.989,0.76094,1.34093,0.71509,9.03205,8.25962,3.19393,651.18,18.8642,6.77775,66.77875,35.0006,13048,1144.025,1.39107,3.094,24.611,280.888,3.9216,4.103,63.392,3.83575,13.47415
11/1/2016,1204.72,97.699,1.10553,104.155,1.22426,0.97537,0.76522,1.33895,0.71842,8.96215,8.2153,3.23175,651.18,19.2007,6.77325,66.72,35.0213,13041.5,1139.7,1.38864,3.11118,24.4455,278.63,3.89065,4.07022,63.32078,3.8145,13.6105
11/2/2016,1202.39,97.398,1.10978,103.304,1.23036,0.97322,0.76606,1.33926,0.72882,8.92192,8.18976,3.23175,649.455,19.36833,6.76792,66.72,35.02,13056,1149.1,1.38439,3.11346,24.3515,277.777,3.8968,4.05408,63.5112,3.8154,13.4647
11/3/2016,1197.72,97.157,1.11054,102.984,1.24613,0.97394,0.76822,1.33965,0.73374,8.96915,8.18615,3.24203,651.78,19.1749,6.77017,66.75,34.97,13075,1141.625,1.38374,3.11011,24.3305,276.292,3.8876,4.0503,63.5789,3.8113,13.46485
11/4/2016,1195.25,97.065,1.11406,103.116,1.25175,0.96836,0.76733,1.34044,0.73262,8.9462,8.15914,3.2355,657.505,19.0266,6.7728,66.705,34.99,13067.5,1143.4,1.38327,3.15683,24.25893,274.786,3.88505,4.03793,63.5789,3.8074,13.58228
11/7/2016,1199.59,97.781,1.10406,104.465,1.23959,0.97426,0.77282,1.33639,0.73436,9.02432,8.23489,3.2061,653.535,18.5944,6.79383,66.7375,35.0025,13088,1143.125,1.38951,3.16784,24.475,276.662,3.92045,4.0758,63.6434,3.81475,13.3623
11/8/2016,1199.17,97.861,1.10261,105.164,1.23791,0.97795,0.7762,1.32876,0.73862,8.98906,8.22955,3.17025,646.78,18.3226,6.79795,66.62,34.94,13084,1134.8,1.38643,3.1561,24.5055,276.787,3.93035,4.0899,63.76552,3.8045,13.18655
11/9/2016,1215.61,98.504,1.09097,105.67,1.24065,0.98447,0.76353,1.34236,0.72793,9.0636,8.3439,3.2264,649.8,19.84395,6.83405,66.435,34.925,13099,1149.425,1.3992,3.2102,24.77,280.041,3.98055,4.12895,63.87605,3.8195,13.4457
11/10/2016,1225.88,98.785,1.08927,106.827,1.25545,0.98679,0.76132,1.34693,0.7213,9.04013,8.36538,3.39415,656.835,20.5754,6.83008,66.625,35.1113,13137.5,1149.775,1.41158,3.25074,24.81081,282.415,4.01215,4.13595,65.51865,3.8344,14.12165
11/11/2016,1228.32,99.06,1.08551,106.649,1.25955,0.98805,0.75463,1.35418,0.713,9.09581,8.39346,3.40345,669.315,20.84922,6.8226,67.24625,35.3138,13287.5,1163.625,1.41265,3.24882,24.896,284.972,4.0724,4.1629,65.7635,3.8398,14.3352
11/14/2016,1237.46,100.11,1.07372,108.42,1.24902,0.99811,0.75537,1.3557,0.71176,9.15589,8.47417,3.43475,670.16,20.69064,6.8556,67.24625,35.4525,13365,1171.9,1.41494,3.29005,25.17818,289.439,4.1193,4.20595,66.02797,3.8494,14.43135
11/15/2016,1236.05,100.23,1.07224,109.201,1.24567,1.00179,0.75589,1.34484,0.71012,9.18882,8.43349,3.43475,669.825,20.26948,6.873,67.7425,35.3863,13362.5,1170.5,1.41344,3.2905,25.21685,288.98,4.10791,4.20831,64.17475,3.8443,14.1762
11/16/2016,1239.06,100.41,1.06912,109.076,1.24426,1.0019,0.74803,1.34464,0.70705,9.1991,8.47759,3.42665,674.953,20.2085,6.88962,67.95,35.4713,13377.5,1169.3,1.41512,3.32405,25.2805,290.12,4.1678,4.22905,64.75861,3.8555,14.30765
11/17/2016,1245.61,100.89,1.06259,110.124,1.2417,1.00715,0.74062,1.35213,0.70254,9.24344,8.5412,3.42065,675.095,20.42865,6.9044,67.82625,35.4438,13372.5,1176.05,1.42077,3.37038,25.441,291.621,4.17376,4.24869,64.83188,3.867,14.42418
11/18/2016,1251.57,101.21,1.05885,110.909,1.23418,1.0101,0.73381,1.35051,0.70096,9.29879,8.5974,3.3825,678.58,20.64353,6.90535,68.13625,35.6203,13428,1183.175,1.42632,3.3683,25.526,292.152,4.19315,4.2629,64.7,3.886,14.4222
11/21/2016,1246.48,101.05,1.06297,110.824,1.24943,1.0088,0.73688,1.3418,0.70657,9.22065,8.54447,3.35175,674.38,20.4495,6.90483,68.165,35.5,13422.5,1186.625,1.42413,3.36132,25.4285,290.788,4.166,4.24375,63.92035,3.86775,14.24865
11/22/2016,1248.06,101.04,1.06275,111.138,1.24233,1.01128,0.74019,1.34411,0.70619,9.21788,8.51937,3.35575,677.47,20.5949,6.91201,68.255,35.4275,13442.5,1176.2,1.42371,3.38454,25.44085,290.431,4.15756,4.24513,63.77325,3.8645,14.08605
11/23/2016,1256.09,101.7,1.05534,112.517,1.24425,1.01672,0.73855,1.34878,0.7007,9.27875,8.61314,3.39065,680.193,20.6446,6.95445,68.565,35.575,13482.5,1176.35,1.43192,3.39535,25.6155,294.088,4.19985,4.27054,64.4704,3.87,14.15025
11/24/2016,1257.71,101.7,1.05538,113.332,1.2451,1.0163,0.74082,1.34923,0.70018,9.2484,8.59825,3.3962,679.23,20.74408,6.9477,68.7475,35.64,13558.5,1180.3,1.43218,3.4463,25.6135,294.35,4.1892,4.27464,64.48,3.873,14.1494
11/25/2016,1254.76,101.49,1.05891,113.221,1.24774,1.01412,0.74434,1.35188,0.70426,9.24974,8.58052,3.41325,679.665,20.65375,6.94653,68.4675,35.67,13515,1177.425,1.4274,3.45141,25.52365,292.634,4.1745,4.26288,64.95307,3.873,14.11
11/28/2016,1250.69,101.33,1.06137,111.943,1.24163,1.01275,0.74816,1.34115,0.70732,9.19872,8.53816,3.3875,675.03,20.63035,6.9275,68.77499,35.5913,13535,1170.425,1.42403,3.41544,25.4935,293.12,4.16635,4.25323,64.83875,3.8476,13.73
11/29/2016,1248.9,100.93,1.06497,112.378,1.24926,1.01171,0.74838,1.34316,0.71252,9.17663,8.53306,3.39255,673.635,20.62365,6.9136,68.655,35.69,13572.5,1168.65,1.42505,3.40903,25.41037,292.662,4.16515,4.23405,65.1071,3.83365,13.88175
11/30/2016,1255.53,101.5,1.05886,114.458,1.25064,1.01735,0.73851,1.34375,0.70827,9.23045,8.52495,3.38565,674.19,20.57435,6.91621,68.38875,35.6706,13552.5,1168.725,1.43336,3.43747,25.54225,295.412,4.20565,4.24858,64.13945,3.83525,14.09405
12/1/2016,1251.15,101.04,1.06611,114.1,1.25914,1.01065,0.74146,1.3319,0.70881,9.22132,8.42018,3.4643,674.692,20.77845,6.88046,68.34625,35.6813,13552.5,1168.375,1.42606,3.5039,25.38352,294.779,4.21065,4.2321,63.97462,3.82775,14.1066
12/2/2016,1247.36,100.77,1.06645,113.507,1.2729,1.01114,0.74567,1.32918,0.71413,9.21456,8.42186,3.4768,670.955,20.6281,6.87035,68.22501,35.6163,13520,1172.5,1.4196,3.521,25.3752,293.8,4.20338,4.2291,63.89185,3.82885,13.8021
12/5/2016,1242.66,100.09,1.07639,113.851,1.27324,1.00642,0.7472,1.32714,0.7141,9.11522,8.37168,3.4235,665.505,20.59435,6.86558,68.22,35.6163,13430,1174.45,1.419,3.52426,25.127,291.529,4.1795,4.17987,63.80867,3.8212,13.72632
12/6/2016,1244.77,100.49,1.07184,114.02,1.26776,1.01024,0.74615,1.32774,0.71201,9.12645,8.40507,3.41025,663.53,20.39388,6.88781,67.89999,35.615,13382.5,1171.425,1.42077,3.44575,25.226,291.623,4.15797,4.19859,63.8783,3.8149,13.64625
12/7/2016,1241.28,100.23,1.07532,113.775,1.26256,1.0075,0.74816,1.32338,0.71648,9.07135,8.36383,3.39303,656.505,20.33538,6.89615,67.63499,35.6288,13327.5,1167.425,1.41683,3.38963,25.133,291.213,4.12316,4.1826,63.21237,3.79125,13.47475
12/8/2016,1247.8,101.1,1.06149,114.036,1.25862,1.0163,0.74633,1.31908,0.71741,9.12742,8.4335,3.375,656.505,20.31715,6.91242,67.355,35.601,13286.5,1158.8,1.42335,3.44265,25.4906,296.139,4.18368,4.23828,63.2751,3.81225,13.65575
12/9/2016,1253.59,101.59,1.05606,115.317,1.25722,1.01709,0.74495,1.31794,0.71364,9.18934,8.5033,3.3803,651.488,20.38943,6.92817,67.4175,35.63,13327.5,1165.95,1.43087,3.47718,25.59655,298.129,4.21435,4.2612,62.49987,3.8265,13.79603
12/12/2016,1246.14,101.03,1.06352,115.024,1.26791,1.01339,0.74971,1.31305,0.71924,9.16707,8.43768,3.33813,649.355,20.21437,6.92688,67.4175,35.63,13327.5,1168.275,1.42347,3.46893,25.418,295.68,4.18625,4.23282,61.04915,3.81455,13.615
12/13/2016,1247.3,101.07,1.06257,115.186,1.26577,1.01205,0.74996,1.31313,0.7204,9.16545,8.42576,3.33435,650.967,20.27897,6.92078,67.54,35.5813,13307.5,1166.575,1.42395,3.49245,25.4315,295.607,4.16435,4.24223,60.6084,3.8005,13.6133
12/14/2016,1261.04,101.76,1.05355,117.04,1.25637,1.02038,0.74057,1.32834,0.7118,9.25937,8.57692,3.3721,655.53,20.4708,6.92696,67.445,35.59,13295,1169.675,1.43707,3.5327,25.647,298.06,4.2109,4.28995,62.09515,3.8024,13.932
12/15/2016,1269.2,103.02,1.0414,118.179,1.24185,1.02997,0.73581,1.33356,0.70384,9.40916,8.66675,3.36508,666.111,20.33255,6.93313,67.835,35.7748,13397.5,1178.225,1.44243,3.51195,25.9345,300.107,4.25507,4.34185,61.7427,3.8527,13.96953
12/16/2016,1268.87,102.95,1.04513,117.934,1.24961,1.02611,0.73041,1.33363,0.6963,9.33919,8.6726,3.3897,673.453,20.43953,6.96717,67.77126,35.801,13392.5,1183.825,1.44536,3.50526,25.8558,299.104,4.2254,4.3155,62.09187,3.8715,14.0325
12/19/2016,1270.08,103.14,1.04022,117.09,1.23951,1.02736,0.72454,1.3408,0.69285,9.38462,8.68702,3.36925,676.73,20.38647,6.93248,67.8725,35.8883,13386,1187.175,1.44911,3.53325,25.98301,299.48,4.25315,4.34415,61.93625,3.86105,14.13913
12/20/2016,1272.29,103.29,1.03881,117.857,1.23682,1.02876,0.72592,1.33684,0.69163,9.3489,8.70444,3.3505,675.83,20.4583,6.93898,68.04125,36.0181,13426,1193.425,1.44577,3.5254,26.0085,299.368,4.24609,4.34433,61.45362,3.8497,13.99763
12/21/2016,1271.07,103.02,1.04241,117.552,1.23531,1.02683,0.72378,1.34128,0.68992,9.23245,8.68243,3.33098,672.37,20.55795,6.93059,67.91376,35.9994,13469,1194,1.44523,3.5089,25.92325,297.863,4.23063,4.33108,61.15615,3.82525,14.0025
12/22/2016,1274.25,103.09,1.04365,117.538,1.2283,1.02561,0.72171,1.3483,0.69033,9.22423,8.71282,3.29123,676.02,20.7592,6.94895,67.99001,36.0213,13452.5,1199.15,1.45093,3.51056,25.89301,297.588,4.23451,4.33835,60.95353,3.8175,14.0407
12/23/2016,1273.42,103.01,1.04563,117.334,1.22825,1.02651,0.71761,1.35335,0.6874,9.20423,8.70094,3.26985,674.055,20.60954,6.95702,67.825,35.9888,13452,1202.875,1.44729,3.5173,25.83622,295.833,4.21585,4.33445,61.05625,3.8275,13.99797
12/26/2016,1273.52,102.97,1.04553,117.104,1.22824,1.02724,0.71915,1.35093,0.69015,9.20657,8.69447,3.28,672.863,20.63475,6.95653,67.73625,35.97,13452,1201.375,1.4474,3.51233,25.85051,295.948,4.2161,4.32723,60.97975,3.8275,14.01125
12/27/2016,1274.84,103.02,1.04572,117.431,1.2271,1.02805,0.71847,1.3575,0.68906,9.22636,8.70663,3.2725,672.863,20.7593,6.95799,68.0575,36.0025,13447.5,1207.5,1.44961,3.5215,25.839,295.07,4.2097,4.33707,60.6796,3.843,13.9272
12/28/2016,1276.72,103.3,1.04135,117.255,1.22263,1.02838,0.7177,1.35604,0.69205,9.20698,8.72343,3.2769,671.79,20.75428,6.9712,68.24001,36.0325,13442.5,1208.925,1.45043,3.54021,25.951,297.025,4.22934,4.36138,60.32293,3.85775,13.8569
12/29/2016,1270.33,102.68,1.04899,116.541,1.22609,1.02305,0.7219,1.35024,0.69648,9.12115,8.64291,3.25395,666.285,20.72805,6.964,68.10001,35.95,13462.5,1207.825,1.44819,3.52393,25.764,296.043,4.20198,4.32388,60.4197,3.84505,13.61518
12/30/2016,1267.38,102.21,1.05166,116.964,1.23403,1.01904,0.72081,1.34407,0.69336,9.10606,8.6406,3.25,670.68,20.7272,6.97615,67.925,35.7988,13472.5,1207.825,1.44678,3.5235,25.6955,294.355,4.18725,4.31258,61.26675,3.8395,13.74013
1/2/2017,1266.96,102.78,1.04547,117.55,1.22782,1.02351,0.71844,1.3443,0.69238,9.1384,8.65961,3.28595,670.68,20.73345,6.97512,68.2275,35.7988,13472.5,1207.925,1.45067,3.54413,25.83666,295.828,4.2205,4.34201,61.26675,3.84925,13.7351
1/3/2017,1277.53,103.21,1.04055,117.753,1.22375,1.02743,0.72193,1.34275,0.69179,9.16178,8.65738,3.26498,670.68,21.11025,6.95897,68.33,35.7988,13479.5,1203.225,1.45034,3.59434,25.966,297.334,4.218,4.3476,60.9086,3.866,13.8329
1/4/2017,1272.13,102.7,1.0489,117.254,1.23227,1.02085,0.72833,1.33016,0.69696,9.10471,8.59279,3.22135,671.55,21.44585,6.86599,68.045,35.8195,13440,1206.35,1.43991,3.57208,25.76025,293.801,4.16516,4.30005,60.4666,3.857,13.61415
1/5/2017,1259.72,101.52,1.0607,115.355,1.24189,1.00978,0.73383,1.32247,0.70261,8.99331,8.47829,3.19913,661.805,21.4226,6.78895,67.96125,35.781,13375,1186.225,1.42835,3.59323,25.4735,290.422,4.11535,4.25075,59.42268,3.8437,13.5759
1/6/2017,1266.94,102.22,1.05323,117.019,1.22873,1.01795,0.73011,1.32374,0.696,9.05735,8.53785,3.22238,667.805,21.2217,6.84983,67.96249,35.685,13365,1192.975,1.43901,3.64365,25.6623,292.135,4.13665,4.28015,59.6073,3.8347,13.7596
1/9/2017,1265.5,101.93,1.0574,116.025,1.21626,1.01529,0.73536,1.32161,0.70159,9.04578,8.53946,3.20005,671.48,21.37876,6.87968,68.20375,35.75,13365,1208.325,1.43628,3.71345,25.5529,291.425,4.14248,4.24832,60.07533,3.8425,13.67257
1/10/2017,1267.2,102.01,1.05544,115.769,1.21767,1.01696,0.73683,1.3232,0.69896,9.08245,8.60511,3.1939,670.238,21.8067,6.91031,68.1825,35.6025,13307.5,1195.1,1.43619,3.78966,25.6025,292.941,4.14349,4.2613,60.15562,3.846,13.7418
1/11/2017,1264.85,101.78,1.05825,115.414,1.22129,1.01406,0.74412,1.31785,0.70551,9.02675,8.55132,3.19715,671.275,21.8574,6.88695,68.33,35.5644,13329,1196.35,1.42709,3.86463,25.55222,290.917,4.1315,4.24782,59.74545,3.835,13.74495
1/12/2017,1259.03,101.35,1.06125,114.716,1.21624,1.01094,0.74836,1.3145,0.70952,8.95185,8.52757,3.18725,663.005,21.7798,6.85966,68.08376,35.3725,13290,1184.875,1.42726,3.76001,25.4615,289.655,4.11958,4.2341,59.3535,3.8295,13.50715
1/13/2017,1256.39,101.18,1.06432,114.49,1.21821,1.00844,0.75017,1.31143,0.71313,8.91157,8.50053,3.21815,663.005,21.4765,6.84302,68.15625,35.4088,13330,1174.875,1.42827,3.72326,25.3939,288.694,4.12218,4.2243,59.678,3.8175,13.51575
1/16/2017,1261.08,101.18,1.06006,114.196,1.20471,1.01172,0.74767,1.31755,0.71026,8.95223,8.53151,3.2409,663.005,21.73633,6.85936,68.095,35.4425,13368,1182.025,1.43043,3.80408,25.49253,290.259,4.12655,4.24633,59.84985,3.8294,13.6729
1/17/2017,1245.21,100.33,1.07131,112.619,1.24143,1.00155,0.75668,1.30426,0.72155,8.88438,8.44685,3.2112,663.005,21.50792,6.80229,67.96,35.3,13351.5,1174.5,1.41542,3.76151,25.2244,286.875,4.07437,4.20305,59.40752,3.8104,13.4677
1/18/2017,1258.3,100.93,1.06297,114.646,1.22609,1.00737,0.75051,1.32691,0.71235,8.95326,8.497,3.22305,659.068,21.9544,6.84025,68.075,35.3044,13342.5,1165.625,1.42957,3.79696,25.423,289.54,4.1069,4.23062,59.5601,3.8178,13.6325
1/19/2017,1257.95,101.15,1.06643,114.862,1.23416,1.00622,0.75613,1.33184,0.71899,8.95012,8.44852,3.20153,660.043,21.95548,6.8464,68.13,35.371,13375.5,1176.55,1.42615,3.82738,25.33785,289.494,4.10045,4.21845,59.73412,3.8171,13.56
1/20/2017,1253.45,100.74,1.07025,114.623,1.23749,1.00163,0.75551,1.33197,0.717,8.8797,8.41078,3.17443,656.908,21.58768,6.84048,68.1825,35.4125,13410,1169.125,1.42633,3.76818,25.25111,289.054,4.0811,4.20366,59.7502,3.7999,13.5986
1/23/2017,1244.56,100.16,1.07649,112.71,1.25352,0.99651,0.75835,1.32382,0.72332,8.82889,8.3473,3.1646,653.72,21.38788,6.8127,68.215,35.29,13360,1166.275,1.41779,3.75683,25.1105,288.36,4.06,4.1828,59.5219,3.79075,13.48635
1/24/2017,1245.87,100.35,1.07314,113.785,1.25205,1.00097,0.7582,1.31581,0.72474,8.84808,8.3524,3.1708,651.775,21.52732,6.81595,68.145,35.2388,13331,1165.9,1.42131,3.78327,25.1805,289.297,4.0735,4.1933,59.25075,3.7886,13.3845
1/25/2017,1238.93,100.03,1.07478,113.281,1.26336,0.99945,0.75718,1.307,0.72986,8.81872,8.31141,3.1675,649.165,21.07195,6.82769,68.07625,35.235,13360.5,1166.025,1.41306,3.83033,25.14145,288.385,4.05258,4.18638,59.52455,3.7841,13.24148
1/26/2017,1246.49,100.38,1.06825,114.531,1.25969,0.99976,0.75353,1.30904,0.72455,8.83965,8.33936,3.17438,650.16,21.21386,6.85028,68.07625,35.2615,13336,1159.525,1.42646,3.84995,25.29275,291.142,4.06947,4.21035,60.44205,3.792,13.35952
1/27/2017,1246.38,100.53,1.06994,115.103,1.2555,0.99925,0.75509,1.31527,0.72586,8.84883,8.34054,3.14095,651.02,20.8863,6.86935,68.035,35.285,13358.5,1159.525,1.43148,3.87004,25.26046,290.735,4.05285,4.21814,59.82092,3.77375,13.4737
1/30/2017,1242.86,100.43,1.06949,113.773,1.24856,0.9953,0.75549,1.31173,0.72854,8.8324,8.31511,3.12658,648.35,20.78395,6.86329,67.94749,35.2775,13351,1159.525,1.42109,3.7812,25.26575,290.063,4.05335,4.2092,59.94575,3.7755,13.506
1/31/2017,1234.36,99.512,1.07979,112.799,1.25795,0.98922,0.75853,1.30304,0.73117,8.7424,8.24637,3.14858,647.243,20.8322,6.82746,67.86501,35.2085,13351.5,1161.6,1.4098,3.7733,25.02475,287.005,4.00287,4.16677,60.16605,3.77,13.47528
2/1/2017,1234.63,99.641,1.0769,113.245,1.26586,0.9931,0.75859,1.3049,0.728,8.7527,8.23433,3.12823,647.32,20.70743,6.83099,67.47375,35.1219,13371.5,1158.225,1.41284,3.76948,25.09858,287.31,3.99798,4.21988,60.12373,3.77575,13.4719
2/2/2017,1232.54,99.79,1.07586,112.799,1.25275,0.99273,0.76576,1.30268,0.72882,8.75128,8.25249,3.12145,643.603,20.56015,6.81007,67.37375,35.0719,13352.5,1146.925,1.41142,3.73715,25.11625,287.455,4.01238,4.20295,59.41345,3.7626,13.39952
2/3/2017,1231.15,99.868,1.07825,112.612,1.24845,0.99296,0.76804,1.30233,0.73146,8.76482,8.20663,3.12295,638.877,20.36312,6.80247,67.31876,35.07,13345,1147.4,1.40991,3.69687,25.0547,287.45,3.99,4.1928,58.96225,3.7431,13.26665
2/6/2017,1232.34,99.907,1.07502,111.741,1.24685,0.99119,0.76599,1.30839,0.73213,8.8234,8.25374,3.11825,640.248,20.56335,6.80025,67.21875,35.0113,13320,1138.075,1.40922,3.6838,25.1381,288.228,3.99663,4.1911,58.90617,3.7397,13.31665
2/7/2017,1237.42,100.26,1.06832,112.391,1.25093,0.99775,0.76275,1.3185,0.73014,8.87057,8.32126,3.12028,647.453,20.6208,6.83515,67.41,35.0525,13328.5,1144.175,1.41803,3.74555,25.2935,289.294,4.03158,4.20135,59.3441,3.7465,13.4502
2/8/2017,1235.72,100.28,1.06985,111.934,1.25409,0.99466,0.76449,1.31445,0.72659,8.83595,8.31605,3.11558,648.028,20.47927,6.84223,67.18875,35.05,13326.5,1147.075,1.4166,3.71895,25.25875,288.716,4.02877,4.19602,59.2339,3.74725,13.4139
2/9/2017,1239.08,100.65,1.06551,113.254,1.24967,1.00171,0.76246,1.3145,0.71867,8.90444,8.33827,3.12695,646.273,20.35043,6.86372,66.85001,35.0044,13297,1146.15,1.42048,3.68218,25.36166,289.324,4.04735,4.21957,58.97035,3.7463,13.4035
2/10/2017,1239.13,100.8,1.0643,113.215,1.24914,1.00244,0.7674,1.30832,0.71898,8.91897,8.36526,3.11535,639.878,20.3461,6.86341,66.88499,35.0725,13315.5,1150.65,1.42046,3.6976,25.39841,289.71,4.03615,4.2267,58.25665,3.7498,13.33648
2/13/2017,1241.03,100.96,1.05981,113.737,1.2526,1.00567,0.76396,1.3071,0.7175,8.93973,8.39069,3.11038,642.813,20.28235,6.87411,67.015,35.0725,13325.5,1151.925,1.42404,3.67225,25.495,290.905,4.06685,4.24598,58.01086,3.75335,13.3349
2/14/2017,1242.73,101.25,1.05777,114.258,1.24683,1.00624,0.76633,1.30761,0.71686,8.93335,8.39864,3.0846,641.703,20.26045,6.86005,66.91875,34.98,13330.5,1137.4,1.42113,3.65145,25.54672,291.18,4.0685,4.25933,57.1273,3.7474,13.1053
2/15/2017,1240.55,101.18,1.06007,114.162,1.2461,1.00548,0.77104,1.30796,0.72231,8.92029,8.33858,3.0569,639.108,20.2748,6.84508,66.9075,35.01,13330.5,1142.175,1.4188,3.65985,25.4905,290.706,4.06648,4.26139,57.25455,3.7363,12.9162
2/16/2017,1236.95,100.44,1.06737,113.237,1.2489,0.9971,0.76938,1.30709,0.72103,8.86005,8.28733,3.08928,638.803,20.38015,6.84931,67.07249,34.9944,13320,1141.55,1.41663,3.6674,25.3155,288.075,4.04663,4.23765,57.59335,3.7173,13.0327
2/17/2017,1240.84,100.95,1.06158,112.842,1.24118,1.00262,0.7664,1.30959,0.71823,8.91189,8.34257,3.09905,644.788,20.42918,6.85079,67.02,34.99,13332.5,1146.75,1.41851,3.63095,25.45775,290.523,4.0844,4.2607,58.4497,3.70265,13.03817
2/20/2017,1239.82,100.95,1.06135,113.101,1.24634,1.00283,0.76884,1.31056,0.719,8.93596,8.33873,3.08795,641.18,20.37175,6.85763,66.925,35.0313,13354,1147.45,1.41805,3.62445,25.46251,290.196,4.06946,4.25963,57.9695,3.7117,13.045
