Dates;FTSE;EuroStoxx50;SP500;Gold;French-2Y;French-5Y;French-10Y;French-30Y;US-2Y;US-5Y;US-10Y;US-30Y;Russel2000;EuroStox_Small;FTSE_Small;MSCI_EM;CRB
12/10/1989;2237.8;1042.72;355.39;363.25;96.651;97.1;98.536;97.066;101.474;103.854;106.455;109.916;179.53;146.54;1609.03;209.566;275.29
13/10/1989;2233.9;1035.84;333.62;363.25;96.654;97.102;98.391;96.757;102.012;104.839;108.025;112.095;172.84;146.34;1603.89;208.371;275.49
16/10/1989;2163.4;960.81;342.85;367;97.164;97.934;99.044;97.939;101.696;104.045;107.056;110.733;170.29;135.53;1453.51;194.369;274.51
17/10/1989;2135.5;981.08;341.16;367.5;96.939;97.586;98.971;97.323;101.664;104.076;106.722;110.325;169.99;138.19;1511.4;198.874;274.43
18/10/1989;2170.1;983.38;341.76;368.25;96.91;97.588;98.961;97.323;101.664;104.076;106.789;110.018;170.97;137.61;1530.17;197.038;275.55
19/10/1989;2189.3;1001.41;347.13;368.75;96.928;97.553;99.054;97.374;101.664;104.267;107.223;110.903;173.36;139.44;1549.84;201.444;275.41
20/10/1989;2179.1;999.85;347.16;366;96.915;97.481;99.199;97.631;101.632;104.045;107.023;110.733;173.25;140.02;1557.45;205.385;274.45
23/10/1989;2189.7;1001.27;344.83;366;96.861;97.413;99.002;97.363;101.696;104.458;107.591;111.312;172.1;139.99;1559.34;206.086;273.9
24/10/1989;2149.3;983.84;343.7;366;96.786;97.451;99.199;97.785;101.759;104.585;107.724;111.959;169.76;138.34;1546.77;206.605;273.92
25/10/1989;2161.9;973.82;342.5;368.75;96.85;97.563;99.147;98.144;101.79;104.648;107.757;111.942;170.23;137.1;1545.94;205.12;273.68
26/10/1989;2129.4;971.67;337.93;369;96.807;97.419;99.043;98.124;101.79;104.648;107.724;111.908;168.81;136.86;1539.58;205.267;272.74
27/10/1989;2082.1;959.03;335.06;374;96.687;97.311;98.733;97.836;101.664;104.362;107.34;111.261;166.98;134.52;1503.54;203.117;271.98
30/10/1989;2112.2;965.83;335.07;377.25;96.619;96.989;98.194;97.117;101.632;104.521;107.49;111.38;166.33;133.84;1512.39;202.007;270.91
31/10/1989;2142.6;970.43;340.36;375.25;96.576;96.918;98.163;97.219;101.632;104.521;107.49;111.652;167.47;134.35;1523.55;201.307;270.32
01/11/1989;2160.1;972.43;341.2;373.75;96.576;96.918;98.163;97.219;101.664;104.584;107.724;111.925;167.82;134.33;1530.28;202.163;270.35
02/11/1989;2154.1;969.91;338.48;375.25;96.475;96.733;97.739;96.911;101.695;104.68;107.791;112.095;167.25;134.52;1528.19;201.276;271.13
03/11/1989;2173.1;961.72;337.62;380.25;96.403;96.622;97.49;96.551;101.38;104.203;107.123;111.278;167.39;133.77;1532.01;199.107;271.22
06/11/1989;2169.6;958.61;332.61;380.25;96.112;95.696;96.817;95.575;101.348;104.14;107.056;111.039;165.76;132.44;1538.36;195.375;270.26
07/11/1989;2178.2;947.37;334.81;384.25;96.07;95.698;97.211;95.801;101.664;104.648;107.757;112.095;165.79;130.49;1538.13;192.544;270.33
08/11/1989;2203.8;954.83;338.15;384.25;96.345;96.293;97.956;96.962;101.758;104.743;107.824;112.027;167.2;131.43;1546.22;191.174;271.29
09/11/1989;2201.7;960.36;336.57;387.25;96.635;96.894;98.525;97.784;101.726;104.648;107.557;111.822;167.07;132.62;1546.53;192.532;270.78
10/11/1989;2216.7;970.55;339.1;385.25;96.54;96.745;98.163;97.486;101.695;104.648;107.49;111.788;167.63;133.94;1545.09;191.45;270.76
13/11/1989;2213.2;982.49;339.55;391;96.31;96.191;97.386;96.52;101.726;104.679;107.457;111.924;167.52;135.36;1544.69;189.689;270.29
14/11/1989;2214.7;977.94;337.99;389.25;96.523;96.49;97.987;97.425;101.821;104.838;107.523;111.822;167.27;135.43;1541.9;192.432;270.26
15/11/1989;2203.4;973.5;340.54;391.25;96.497;96.567;98.142;97.373;101.915;105.06;107.924;112.197;167.66;134.68;1539.83;194.6;270.25
16/11/1989;2209.8;985.33;340.58;393.25;96.306;96.234;97.852;96.459;101.852;105.06;107.924;112.163;167.59;135.4;1539.31;193.038;270.11
17/11/1989;2221.4;985.81;341.61;391.25;96.191;95.939;97.366;96.068;101.789;104.806;107.423;111.346;168.26;135.38;1541.65;192.704;269.54
20/11/1989;2183.1;989.62;339.35;396.5;96.173;95.761;97.428;95.965;101.789;104.774;107.456;111.482;167.29;136.21;1538.61;194.344;268.89
21/11/1989;2185.1;984.76;339.59;404.25;96.221;95.836;96.868;94.896;101.758;104.87;107.623;111.686;166.62;136.04;1529.85;197.217;268.11
22/11/1989;2192.3;990.51;341.91;408.25;96.291;96.023;97.076;95.318;102.01;105.219;107.89;112.094;167.18;136.37;1530.47;198.531;268.1
23/11/1989;2220.5;996.73;341.91;411.75;96.398;96.32;97.386;95.472;102.01;105.219;107.89;112.094;167.18;136.72;1532.04;198.168;268.1
24/11/1989;2222.4;1005.91;343.97;416.25;96.461;96.471;97.676;95.883;101.978;105.219;108.024;112.094;167.9;137.57;1531.5;195.383;268.11
27/11/1989;2224.3;1010;345.61;415.25;96.179;95.922;96.941;94.958;101.758;104.87;107.656;111.55;168.2;137.91;1532.14;191.728;266.24
28/11/1989;2242;1009.79;345.77;410.75;96.183;95.777;96.796;94.639;101.695;104.806;107.59;111.652;168.48;137.93;1534.79;191.298;266.23
29/11/1989;2255.6;1013.96;343.6;412.25;96.245;95.853;96.796;94.752;101.695;104.679;107.456;111.413;168.06;137.92;1536.93;191.931;265.31
30/11/1989;2276.8;1023.52;345.99;410;96.424;96.076;96.982;94.968;101.789;104.87;107.757;111.856;168.18;138.45;1540.84;191.64;265.6
01/12/1989;2311.1;1034.12;350.63;413.75;96.442;96.188;97.458;95.574;101.885;105.063;107.941;111.992;168.51;139.17;1550.85;191.568;264.99
04/12/1989;2303.4;1045.01;351.41;405.75;96.453;96.267;97.562;95.985;101.821;104.966;107.841;112.06;168.59;140.61;1552.6;191.397;263.38
05/12/1989;2327.5;1040.5;349.58;404;96.529;96.417;97.821;96.345;101.853;104.966;107.874;111.958;168.43;140.67;1555.63;191.279;262.4
06/12/1989;2353.7;1048.9;348.55;404;96.555;96.493;97.831;96.499;101.693;104.741;107.639;111.617;168.87;141.03;1560.07;192.05;262.99
07/12/1989;2346.7;1051.22;347.59;404.25;96.5;96.291;97.438;96.037;101.629;104.612;107.437;111.481;168.59;141.47;1563.13;192.7;262.56
08/12/1989;2363.5;1050.31;348.69;410.25;96.547;96.404;97.5;96.037;101.789;104.869;107.874;111.992;168.77;141.69;1563.66;193.577;262.25
11/12/1989;2351.4;1048.34;348.56;416.75;96.515;96.373;97.613;96.057;101.757;104.805;107.773;111.856;168.03;141.85;1565.73;192.903;261.81
12/12/1989;2363.5;1048.03;351.73;417.25;96.461;96.338;97.396;95.728;101.725;104.805;107.773;111.856;168.05;141.57;1568.1;196.92;261.67
13/12/1989;2386.2;1046.28;352.75;411.75;96.408;96.23;97.127;95.574;101.725;104.901;107.773;111.958;168.36;141.56;1571.86;201.361;262.21
14/12/1989;2367;1043.37;350.93;408.25;96.439;96.342;97.179;95.636;101.821;105.062;108.075;112.366;167.26;141.1;1572.62;202.73;261.98
15/12/1989;2344.7;1045.44;350.06;412.25;96.53;96.528;97.841;96.663;101.853;105.03;107.975;112.366;166.52;142.19;1567.51;203.652;261.95
18/12/1989;2358.5;1042.84;343.69;409.25;96.101;95.657;96.992;95.625;101.821;105.127;108.176;112.502;163.94;141.24;1569.09;206.214;260.77
19/12/1989;2342.1;1038.3;342.46;414.25;96.105;95.659;97.044;95.81;101.821;105.159;108.243;112.502;162.82;140.59;1566.68;205.569;260.66
20/12/1989;2360.7;1050.06;342.84;413.75;96.096;95.552;96.982;95.564;101.821;105.159;108.243;112.468;163.02;141;1565.68;204.687;260.7
21/12/1989;2353;1057.82;344.78;412.75;96.142;95.664;97.127;96.088;101.821;105.094;108.277;112.332;163.94;142.05;1568.22;205.518;261.28
22/12/1989;2362;1060;347.42;413.25;96.146;95.666;97.116;95.985;101.693;104.773;107.874;111.992;165.2;142.49;1571.49;209.074;261.12
25/12/1989;2362;1060;347.42;413.25;96.146;95.666;97.116;95.985;101.693;104.773;107.874;111.992;165.2;142.4;1571.49;209.173;261.12
26/12/1989;2362;1063.68;346.81;413.25;96.024;95.422;96.505;95.368;101.438;104.354;107.269;110.953;165.41;142.93;1571.49;212.016;261.07
27/12/1989;2395.8;1082.78;348.81;406.25;95.863;95.029;95.884;94.649;101.406;104.226;107.034;110.732;166.02;143.04;1576.26;213.287;261.15
28/12/1989;2398.8;1095.22;350.67;401;95.715;94.639;95.749;95.471;101.534;104.419;107.303;110.936;166.27;143.65;1583.23;214.177;260.93
29/12/1989;2422.7;1098.49;353.4;401;95.858;94.785;95.78;94.156;101.502;104.322;107.068;110.766;168.31;144.03;1593.86;214.699;260.6
01/01/1990;2422.7;1098.49;353.4;401;95.858;94.785;95.78;94.156;101.502;104.322;107.068;110.766;168.31;144.26;1593.86;214.695;260.6
02/01/1990;2434.1;1101.34;359.69;401;95.535;95.29;94.869;93.179;101.47;104.386;107.034;110.595;169.96;144.38;1601.14;217.298;259.24
03/01/1990;2463.7;1112.82;358.76;394.5;95.329;93.913;94.569;92.439;101.406;104.097;106.698;110.051;170.8;145.95;1619.41;220.453;259.38
04/01/1990;2451.6;1113.02;355.67;395.75;95.553;94.022;94.703;92.152;101.406;104.145;106.732;110.085;170.09;146.64;1637.28;227.301;259.47
05/01/1990;2444.5;1099.52;352.2;404.75;95.571;94.025;94.455;92.182;101.438;104.145;106.648;109.812;169.65;145.85;1638.63;228.912;259.83
08/01/1990;2431.3;1104.62;353.79;404.75;95.601;93.928;94.455;91.771;101.438;104.113;106.396;109.335;169.54;145.84;1641.11;226.892;260.22
09/01/1990;2436.3;1108.79;349.62;403.75;95.661;94.002;94.486;92.562;101.438;104.113;106.463;109.369;169.3;145.93;1643.64;228.716;260.23
10/01/1990;2412.6;1099.88;347.31;409.25;95.734;94.005;94.724;93.107;101.502;104.113;106.429;109.437;167.94;145.77;1645.4;229.569;259.89
11/01/1990;2417.9;1111.34;348.53;412.5;95.916;94.325;95.2;93.641;101.406;103.984;106.194;109.063;168.01;146.58;1644.95;230.022;261.04
12/01/1990;2380.1;1100.32;339.93;417.75;95.921;94.24;95.169;93.21;101.406;103.791;105.892;108.382;164.37;146.04;1628.22;232.693;260.43
15/01/1990;2366.2;1094.09;337;412.5;95.854;94.249;94.9;93.21;101.374;103.759;105.724;108.212;162.93;145;1616.57;226.492;260.39
16/01/1990;2349.1;1076.85;340.75;413.75;95.887;94.218;94.796;92.716;101.151;103.276;105.086;107.462;163.3;143.88;1608.07;224.423;259.9
17/01/1990;2373.9;1085.63;337.4;410.25;95.838;94.221;94.745;92.696;101.215;103.34;105.153;107.428;163.51;145.18;1615.4;224.302;260.19
18/01/1990;2336.9;1071.44;338.19;413;95.777;93.944;94.62;92.182;100.897;102.793;104.415;106.407;162.76;144.04;1606.34;223.754;260.49
19/01/1990;2335;1069.32;339.15;410;95.688;94.033;94.434;92.388;100.992;103.051;104.885;107.156;163.57;144.16;1607.99;225.787;260.5
22/01/1990;2297.1;1070.13;330.38;405.25;95.639;93.782;94.33;92.131;101.056;103.051;104.616;106.781;161.13;144.32;1607.21;226.631;259.99
23/01/1990;2291.1;1072;331.61;409.75;95.631;93.682;94.361;92.233;100.897;102.6;103.978;105.726;160.41;143.55;1597.27;226.826;261.88
24/01/1990;2278.6;1048.74;330.26;420.25;95.649;93.615;94.134;91.956;100.897;102.632;103.944;105.59;158.16;140.77;1584.89;224.254;261.31
25/01/1990;2289.9;1061.73;326.08;415;95.8;93.827;94.558;92.49;100.833;102.471;103.609;105.045;157.99;141.45;1589.15;223.001;260.66
26/01/1990;2314.5;1061.64;325.8;418.75;95.753;93.692;94.258;91.956;100.674;101.989;102.803;103.649;156.61;140.74;1590.76;221.356;260.65
29/01/1990;2328.8;1063.84;325.2;418.75;95.796;93.632;94.247;91.863;100.674;101.989;102.803;103.649;154.94;140.94;1594.68;220.724;260.58
30/01/1990;2322;1067.73;322.98;419.25;95.775;93.705;94.32;91.976;100.738;102.182;103.004;104.057;152.62;141.47;1593.55;220.491;260.87
31/01/1990;2337.3;1069.92;329.08;412.75;95.768;93.605;93.885;91.514;100.801;102.407;103.609;105.181;153.26;141.6;1592.56;221.271;260.41
01/02/1990;2345.8;1081.45;328.79;416.25;95.834;93.608;93.784;91.596;100.769;102.375;103.642;105.351;154.36;142.46;1596.72;222.41;260.03
02/02/1990;2355.1;1099.38;330.92;417.75;95.849;93.706;93.784;91.627;100.642;102.15;103.071;104.432;156;142.73;1598.29;225.243;260.56
05/02/1990;2348.4;1111.72;331.85;423.25;95.903;93.751;93.764;91.277;100.642;102.053;102.903;104.227;156.89;143.89;1597.8;227.766;260.27
06/02/1990;2321.1;1108.79;329.66;421.25;95.824;93.582;93.027;90.435;100.578;101.828;102.484;103.58;156.9;143.67;1593.41;228.605;259.85
07/02/1990;2307.4;1093.94;333.75;422.75;95.467;92.834;92.169;89.253;100.578;101.989;102.752;104.057;158.25;142.16;1586.48;231.468;260.19
08/02/1990;2331;1102.05;332.96;416.38;95.43;92.702;91.987;88.955;100.737;102.246;103.357;104.738;158.62;142.21;1589.74;233.262;260.17
09/02/1990;2313.2;1091.27;333.62;415.75;95.718;93.217;92.149;89.304;100.928;102.696;104.23;106.032;159.13;141.71;1587.13;233.935;260.63
12/02/1990;2286.9;1075.59;330.08;419.25;95.488;92.651;91.947;88.533;100.801;102.375;103.592;104.908;158.5;140.37;1584.98;235.875;260.56
13/02/1990;2293.2;1067;331.02;419.25;95.49;92.689;92.027;88.564;100.928;102.632;103.692;105.351;158.19;139.2;1579.81;235.041;260.65
14/02/1990;2298.3;1067.95;332.01;415.25;95.477;92.693;92.017;88.544;100.865;102.439;103.692;105.078;158.21;139.39;1579.39;233.254;261.44
15/02/1990;2313.8;1072.31;334.89;415.75;95.314;92.393;91.159;87.146;100.737;102.31;103.356;104.568;159.2;139.63;1578.03;239.022;261.97
16/02/1990;2325.9;1088.18;332.72;417.75;95.128;92.063;90.553;86.797;100.737;102.278;103.289;104.465;159.3;140.84;1579.72;236.696;261.42
19/02/1990;2297.1;1073.87;332.72;416.75;94.688;91.211;88.938;84.68;100.737;102.278;103.289;104.465;159.3;140.45;1577.03;239.258;261.42
20/02/1990;2277;1053.49;327.99;419.75;95.017;91.481;89.594;85.646;100.482;101.442;101.812;102.32;157.85;138.85;1566.76;237.328;262.04
21/02/1990;2259.7;1046.7;327.67;420;95.416;92.268;90.049;86.478;100.482;101.442;101.812;102.32;157.05;137.26;1548.52;233.967;262.77
22/02/1990;2269.2;1053.05;325.7;417.75;95.512;92.38;91.109;87.351;100.61;101.731;102.584;103.546;157.8;138.22;1548.2;231.783;262.68
23/02/1990;2236.7;1038.72;324.15;416;95.444;92.478;91.361;87.711;100.61;101.795;102.483;103.58;156.64;137.4;1528.53;228.685;263.1
26/02/1990;2249.3;1031.27;328.67;411.25;95.591;92.691;91.28;87.968;100.705;102.053;103.054;104.363;156.34;135.96;1517.35;226.088;262.98
27/02/1990;2254.8;1045.13;330.26;408.25;95.687;92.931;91.563;88.43;100.769;102.246;103.356;104.806;156.84;137.74;1521.83;227.177;262.95
28/02/1990;2255.4;1048.91;331.89;407.5;95.627;92.783;91.058;87.783;100.609;101.86;102.651;103.716;157.72;138.1;1524.94;229.757;264
01/03/1990;2238.4;1039.54;332.74;407.75;95.49;92.297;90.17;86.324;100.451;101.499;102.201;103;158.04;137.68;1520.4;229.938;263.56
02/03/1990;2254.8;1057.33;335.54;403.5;95.477;92.228;89.897;85.912;100.515;101.663;102.49;103.586;159.19;138.46;1518.71;232.328;263.15
05/03/1990;2230.5;1064.82;333.74;403.25;95.547;92.372;90.099;86.118;100.388;101.236;101.848;102.479;159.29;139.16;1509.94;233.682;263.42
06/03/1990;2216;1062.78;337.93;404.75;95.504;92.339;90.2;86.067;100.451;101.531;102.33;103.325;160.39;139.53;1503.88;234.416;263.5
07/03/1990;2230.3;1074.51;336.95;400;95.506;92.271;90.149;86.067;100.451;101.433;102.201;103.325;160.89;140.99;1501.33;229.868;263.65
08/03/1990;2250;1082.32;340.27;401.25;95.616;92.55;90.654;86.776;100.356;101.384;102.394;103.553;162.07;142.15;1503.88;230.113;263.96
09/03/1990;2234.3;1087.35;337.93;399.25;95.603;92.552;90.755;86.632;100.198;100.99;101.88;102.772;162.08;143.64;1501.24;228.113;264.46
12/03/1990;2222.8;1082.45;338.67;401;95.466;92.295;90.604;86.375;100.167;100.99;101.88;102.869;162.23;143.64;1494.98;226.209;264.72
13/03/1990;2224.5;1088.53;336;396.25;95.415;92.228;90.553;86.221;100.104;100.694;101.302;101.925;162.06;143.53;1491.66;224.282;265.04
14/03/1990;2226.1;1092;336.87;399.5;95.479;92.438;90.957;86.888;100.23;101.055;101.88;102.967;162.79;143.95;1492.22;224.16;265.26
15/03/1990;2234.9;1101.47;338.07;398.25;95.543;92.595;91.966;88.276;100.198;100.924;101.719;102.869;163.26;144.75;1492.05;223.897;266.31
16/03/1990;2263.9;1105.71;341.91;400.63;95.621;92.788;92.188;88.605;100.293;101.252;102.265;103.716;164.2;145.09;1494.54;225.099;267.36
19/03/1990;2238;1108.72;343.53;402.75;95.538;92.29;91.663;87.916;100.198;101.121;102.233;103.683;164.38;145.66;1488.91;225.136;267.34
20/03/1990;2259.7;1103.16;341.57;398.5;95.677;92.794;92.067;88.43;100.23;101.285;102.522;104.627;164.24;144.67;1488.19;215.068;267.26
21/03/1990;2250.3;1114.3;339.74;391.75;95.724;93.004;92.875;89.406;100.23;101.121;102.297;104.236;164.24;145.58;1480.76;208.753;267.77
22/03/1990;2258.9;1104.94;335.69;393;95.893;93.25;93.349;89.971;100.293;101.416;102.554;104.302;162.74;144.35;1479.42;205.517;268.29
23/03/1990;2283.9;1107.65;337.22;389.25;95.865;93.181;93.177;89.714;100.325;101.58;102.586;104.432;163.62;144.18;1479.54;201.084;268.99
26/03/1990;2298.2;1114.94;337.63;368;95.962;93.396;93.5;90.228;100.325;101.646;102.779;104.594;163.82;144.97;1482.85;202.368;268.38
27/03/1990;2266.2;1108.58;341.5;370;95.89;93.257;92.996;89.714;100.293;101.514;102.683;104.497;164.08;144.16;1477.99;201.83;268.48
28/03/1990;2275;1108.04;342;369.75;96.057;93.257;93.026;89.817;100.356;101.678;102.779;104.562;163.81;144.13;1480.77;199.513;269.68
29/03/1990;2263;1113.82;340.79;371.75;96.285;93.996;93.48;90.783;100.261;101.252;102.008;103.162;163.41;144.52;1482.17;197.297;270.69
30/03/1990;2247.9;1115.39;339.94;369.5;96.392;93.996;94.288;91.492;100.23;101.186;101.879;102.739;163.64;144.79;1480.77;197.85;271.3
02/04/1990;2221.6;1102.63;338.7;369;96.427;94.459;94.54;91.512;100.261;101.153;101.815;102.739;162.34;144.43;1468.84;194.434;271.78
03/04/1990;2240.7;1117.39;343.64;375.25;96.414;94.389;94.237;91.235;100.261;101.186;101.912;102.869;163.4;145.49;1473.47;197.458;272.85
04/04/1990;2231.6;1117.46;341.09;374.5;96.401;94.355;94.257;91.204;100.418;101.547;102.522;104.073;162.84;146.33;1472.36;197.953;273.12
05/04/1990;2239.5;1120.48;340.73;377.25;96.642;94.355;94.459;91.482;100.387;101.481;102.361;103.943;162.84;146.81;1472.05;198.185;273.2
06/04/1990;2221.1;1126.63;340.08;377.75;96.583;94.853;94.388;91.132;100.449;101.481;102.393;103.911;162.38;147.75;1466.91;197.918;272.8
09/04/1990;2227.7;1120.33;341.37;375.25;96.588;94.607;94.035;90.228;100.418;101.35;102.168;103.585;161.46;147.27;1464.93;197.659;271.75
10/04/1990;2217.5;1119.32;342.07;375.25;96.53;94.502;93.884;89.817;100.355;101.252;101.879;103.129;161.91;146.97;1457.97;199.606;272.7
11/04/1990;2215.5;1122.83;341.92;374.25;96.606;94.68;93.954;89.868;100.386;101.35;102.008;103.324;162.17;147.57;1455.34;202.014;272.15
12/04/1990;2222.1;1127.94;344.34;375.25;96.593;94.609;94.136;90.351;100.324;101.252;101.847;103.064;162.58;147.92;1453.81;202.274;272.31
13/04/1990;2222.1;1127.36;344.34;375.25;96.593;94.609;94.136;90.351;100.324;101.252;101.847;103.064;162.58;147.88;1453.81;202.545;272.31
16/04/1990;2222.1;1130.41;344.74;375.25;96.593;94.609;94.136;90.351;100.324;101.219;101.622;102.641;162.52;148.54;1453.81;203.449;273.64
17/04/1990;2214.5;1133.43;344.68;374;96.467;94.438;93.833;90.104;100.198;100.923;101.141;101.762;162.24;149.07;1449.31;205.458;273.57
18/04/1990;2205.9;1124.96;340.72;375.25;96.469;94.404;93.994;90.125;99.978;100.464;100.402;100.395;161.4;148.86;1449.64;207.13;273.63
19/04/1990;2184.7;1120.75;338.09;376.25;96.398;94.23;93.581;89.508;99.978;100.431;100.338;100.362;160.82;148.29;1439.42;208.628;273.63
20/04/1990;2187.1;1127.18;335.12;375.25;96.605;94.441;93.681;89.765;99.947;100.234;99.792;99.353;160.07;148.98;1435.59;208.269;273.61
23/04/1990;2159.2;1108.59;331.05;376;96.507;94.234;93.227;89.097;99.915;100.136;99.567;99.158;158.48;147.93;1429.51;208.072;273.58
24/04/1990;2159.9;1106.22;330.36;378;96.684;94.692;93.53;89.765;99.79;99.972;99.599;99.158;158.35;147.13;1423.61;207.245;273.58
25/04/1990;2143.1;1104.51;332.03;371.25;96.773;94.94;93.954;90.484;99.695;99.807;99.438;99.027;159.97;146.82;1415.3;208.361;273.39
26/04/1990;2133.6;1095.66;332.92;372.5;96.738;94.87;94.136;90.772;99.57;99.512;99.053;98.344;158.73;146.97;1407.8;210.495;274.19
27/04/1990;2106.6;1091.63;329.11;370.5;96.761;94.871;93.883;90.536;99.695;99.709;99.181;98.571;157.82;146.63;1388.01;210.967;273.8
30/04/1990;2103.4;1087.94;330.8;367.75;96.694;94.733;93.651;90.238;99.695;99.774;99.31;98.832;158.09;146.64;1370.99;210.656;273.06
01/05/1990;2117.9;1088.04;332.25;368.25;96.694;94.733;93.651;90.238;99.57;99.545;99.053;98.441;158.49;146.6;1373.38;210.709;273.84
02/05/1990;2137.6;1098.06;334.48;370.25;96.697;94.699;93.58;89.816;99.57;99.512;98.956;98.474;159.13;146.84;1376.85;211.603;275.05
03/05/1990;2134.9;1111.77;335.57;370.5;96.799;94.982;93.58;90.104;99.695;99.774;99.342;99.027;159.72;147.91;1376.18;214.538;274.51
04/05/1990;2162.2;1118.26;338.39;371.25;96.959;95.441;94.63;91.203;100.103;100.66;100.498;100.557;160.39;148.47;1378.02;217.161;274.01
07/05/1990;2162.2;1128.43;340.53;371.25;97.006;95.585;94.973;91.614;100.103;100.595;100.402;100.394;160.73;149.35;1378.02;218.966;274.64
08/05/1990;2182;1123.19;342.01;369.5;97.006;95.585;94.973;91.614;100.166;100.726;100.53;100.817;160.89;149.48;1382.6;219.123;274.76
09/05/1990;2162.7;1119.61;342.86;370.75;96.865;95.339;94.893;91.82;100.103;100.496;100.209;100.134;161.07;149.26;1380.69;217.954;275.84
10/05/1990;2157;1116;343.82;371.5;96.838;95.375;95.084;91.769;100.166;100.595;100.401;100.361;161.67;148.55;1382.72;218.687;276.13
11/05/1990;2175.9;1110.37;352;369;96.753;95.2;94.892;91.666;100.449;101.35;101.558;102.315;163.12;148.55;1387.83;219.641;275.57
14/05/1990;2214.5;1111.93;354.75;369;96.73;94.991;94.691;91.378;100.449;101.448;101.782;102.966;163.84;148.65;1397.05;221.218;276.25
15/05/1990;2212.2;1109.35;354.28;367.75;96.675;94.887;94.59;90.741;100.417;101.382;101.558;102.575;163.66;148.83;1396.33;220.192;275.98
16/05/1990;2221.1;1107.71;354;370;96.662;94.818;94.398;90.638;100.417;101.251;101.397;102.315;163.85;148.41;1402.46;221.032;276.62
17/05/1990;2284.4;1113.09;354.47;369.25;96.664;94.889;94.489;90.844;100.386;101.153;101.301;102.152;164.91;148.24;1414.44;223.558;278.15
